"P.DATA","CanalDensCat","CanalDensWs","ElevCat","ElevWs","PctOw2019Cat","PctUrbOp2019Cat","PctUrbLo2019Cat","PctUrbMd2019Cat","PctUrbHi2019Cat","PctBl2019Cat","PctDecid2019Cat","PctConif2019Cat","PctMxFst2019Cat","PctShrb2019Cat","PctGrs2019Cat","PctHay2019Cat","PctCrop2019Cat","PctWdWet2019Cat","PctHbWet2019Cat","PctOw2019Ws","PctUrbOp2019Ws","PctUrbLo2019Ws","PctUrbMd2019Ws","PctUrbHi2019Ws","PctBl2019Ws","PctDecid2019Ws","PctConif2019Ws","PctMxFst2019Ws","PctShrb2019Ws","PctGrs2019Ws","PctHay2019Ws","PctCrop2019Ws","PctWdWet2019Ws","PctHbWet2019Ws","PctOw2019CatRp100","PctUrbOp2019CatRp100","PctUrbLo2019CatRp100","PctUrbMd2019CatRp100","PctUrbHi2019CatRp100","PctBl2019CatRp100","PctDecid2019CatRp100","PctConif2019CatRp100","PctMxFst2019CatRp100","PctShrb2019CatRp100","PctGrs2019CatRp100","PctHay2019CatRp100","PctCrop2019CatRp100","PctWdWet2019CatRp100","PctHbWet2019CatRp100","PctOw2019WsRp100","PctUrbOp2019WsRp100","PctUrbLo2019WsRp100","PctUrbMd2019WsRp100","PctUrbHi2019WsRp100","PctBl2019WsRp100","PctDecid2019WsRp100","PctConif2019WsRp100","PctMxFst2019WsRp100","PctShrb2019WsRp100","PctGrs2019WsRp100","PctHay2019WsRp100","PctCrop2019WsRp100","PctWdWet2019WsRp100","PctHbWet2019WsRp100","PctAg2006Slp10Cat","PctAg2006Slp10Ws","PctAg2006Slp20Cat","PctAg2006Slp20Ws","PctImp2006Cat","PctImp2006Ws","PctImp2008Cat","PctImp2008Ws","PctImp2011Cat","PctImp2011Ws","PctImp2001Cat","PctImp2001Ws","PctImp2013Cat","PctImp2013Ws","PctImp2019Cat","PctImp2019Ws","PctImp2016Cat","PctImp2016Ws","PctImp2004Cat","PctImp2004Ws","PctImp2008CatRp100","PctImp2008WsRp100","PctImp2019CatRp100","PctImp2019WsRp100","PctImp2006CatRp100","PctImp2006WsRp100","PctImp2011CatRp100","PctImp2011WsRp100","PctImp2001CatRp100","PctImp2001WsRp100","PctImp2004CatRp100","PctImp2004WsRp100","PctImp2013CatRp100","PctImp2013WsRp100","PctImp2016CatRp100","PctImp2016WsRp100","WtDepCat","WtDepWs","OmCat","OmWs","PermCat","PermWs","RckDepCat","RckDepWs","ClayCat","ClayWs","SandCat","SandWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","DamDensWs","DamNIDStorWs","DamNrmStorWs","SuperfundDensCat","SuperfundDensWs","NPDESDensCat","NPDESDensWs","TRIDensCat","TRIDensWs","NPDESDensWsRp100","SuperfundDensWsRp100","TRIDensWsRp100","MineDensCat","MineDensWs","MineDensWsRp100","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctAlluvCoastCat","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctAlluvCoastWs","PctWaterWs","RdDensCat","RdDensWs","RdDensCatRp100","RdDensWsRp100","RdCrsCat","RdCrsSlpWtdCat","RdCrsWs","RdCrsSlpWtdWs","RunoffCat","RunoffWs","Pestic97Cat","Pestic97Ws","BFICat","BFIWs","SN_2008Cat","SN_2008Ws","NO3_2008Cat","NO3_2008Ws","InorgNWetDep_2008Cat","InorgNWetDep_2008Ws","NH4_2008Cat","NH4_2008Ws","AgKffactCat","AgKffactWs","KffactCat","KffactWs","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","Na2OCat","Na2OWs","Al2O3Cat","Al2O3Ws","CaOCat","CaOWs","Fe2O3Cat","Fe2O3Ws","SiO2Cat","SiO2Ws","MgOCat","MgOWs","SCat","SWs","P2O5Cat","P2O5Ws","K2OCat","K2OWs","NCat","NWs","HydrlCondCat","HydrlCondWs","CompStrgthCat","CompStrgthWs","CBNFCat","CBNFWs","FertCat","FertWs","ManureCat","ManureWs","MAST_2008","MAST_2009","MAST_2013","MAST_2014","MSST_2008","MSST_2009","MSST_2013","MSST_2014","MWST_2013","Phos_ManureCat","Phos_ManureWs","Phos_FertCat","Phos_FertWs","Phos_Crop_UptakeCat","Phos_Crop_UptakeWs","NsurpCat","NsurpWs","NANICat","NANIWs","Precip_Minus_EVTCat","Precip_Minus_EVTWs","RockNCat","RockNWs","SepticCat","SepticWs","WWTPMajorDensCat","WWTPMajorDensWs","WWTPMinorDensCat","WWTPMinorDensWs","WWTPAllDensCat","WWTPAllDensWs","WaterInputCat","WaterInputWs","CatAreaSqKm","WsAreaSqKm","Tile_density"
0.007,0,0.6256,347.119,361.4745,0.03,0.42,1.15,0.22,0.01,0,1.32,0,0.01,0,0,0.01,36.54,11.23,49.06,2.87,1.2,0.56,0.21,0.01,0.02,1.02,0.05,0.04,0.03,0.14,1.43,26.39,31.1,34.93,0.11,0.74,1.27,0.11,0.11,0,1.7,0,0,0,0,0,29.9,7.42,58.64,6.8,3.06,1.63,0.57,0.06,0.15,1.09,0.01,0.09,0.04,0.13,1.01,19.62,14.56,51.21,0,0,0,0,0.54,0.36,0.54,0.37,0.54,0.38,0.54,0.35,0.54,0.4,0.55,0.41,0.55,0.4,0.54,0.36,0.49,1.04,0.55,1.15,0.49,1,0.49,1.07,0.49,0.97,0.49,0.99,0.49,1.12,0.55,1.13,43.7653,46.3893,13.7478,13.5884,6.8453,10.1608,152.4,152.4,29.2293,17.9708,30.8991,45.0929,0,0,0,0.0109,189734.0194,57359.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.42,0,0,0,0,0,0,0.19,41.69,0,17.81,0,33.67,0,6.64,1.1079,0.74,1.0406,0.9966,0.0096,2e-04,0.0079,1e-04,78,77.7668,52.0745673108399,25.836284313198,33,33.8225,373.0155,375.4277,5.7664,5.8705,3.7195,3.7237,3.119,3.0941,0.1005,0.0634,0.2002,0.1338,588.178246781048,9.8809831901364,3.92041472292893,-21.8004873939698,611.47869393771,9.69449588492533,3.67233706223243,-22.0493135657686,0,0,0,0.0072,165103.5357,50085.1573,1.7548,1.2867,13.3173,12.7222,1.5982,4.0085,9.2613,11.558,60.4018,54.1555,1.3846,1.6986,0.0701,0.7852,0.1907,0.7771,2.4759,2.0613,0.145,0.6838,0.0645,44.2242,5.1482,10.6612,8.0554,6.4224,17.4534,11.2619,0,0.3125,13.1304796778,13.152566769,13.1335518281,13.1335518281,20.4421838574,20.0154539677,20.5813340518,20.4960002466,1.73742796907276,13.2348,20.6579,563.0007,354.2444,512.2412,340.8363,1495.16576777248,536524.598798052,-890.027630304183,-12474.634618473,3.0678,6.8875,19.1503,19.4406,0.531,0.7950995,0,0,0,0,0,0,5.82018734751736e-05,0.042491174793977,6.2685,1658.2293,11126.9743134682
0.275,0,0.0284,271.0549,394.0917,5.18,6.74,6.37,0.83,0.06,0,0.68,0.16,0,0,0.18,0.01,63.99,15.5,0.3,5.13,2.99,0.98,0.45,0.15,0.11,4.32,0.18,0.24,0.09,5.41,10.51,61.05,1.1,7.29,1.68,10.16,5.89,0.84,0.19,0,0.06,0,0,0,1.04,0.06,20.84,58.71,0.52,1.35,3.79,1.49,0.55,0.13,0.07,4.14,0.17,0.42,0.1,9.96,10.67,47.85,4.88,14.44,0.02,0.58,0,0.02,2.92,0.82,2.93,0.83,3,0.85,2.61,0.77,3.11,0.88,3.17,0.93,3.14,0.9,2.65,0.78,2.95,1.1,3.17,1.2,2.95,1.07,3,1.13,2.85,0.99,2.95,1.03,3.08,1.15,3.08,1.17,44.65,122.5075,1.01,1.609,0.57,7.8284,152.4,151.6408,47.36,22.7997,7.93,34.9292,0,0,0,0.0051,76370.5566,53372.3264,0,1e-04,0,4e-04,0,0.002,0.0013,0,0.0013,0,4e-04,9e-04,0,0,0,0,0,0,0,72.85,1.55,1.37,54.93,0,20.59,11.24,0.07,4.04,0.66,2.1997,1.4465,1.9896,1.4743,0.0038,0,0.0056,6e-04,20,40.0875,102.040712515279,67.8017737300358,38.0886,37.1139,464.1795,404.2494,6.9138,5.9534,4.7334,4.1605,4.0926,3.6331,0.1967,0.186,0.32,0.2603,605.066785746864,11.4175678561003,5.63520526673888,-19.4925655360319,571.746667031727,11.3569555843837,5.41829771455025,-19.3722215012638,0,0,0,0.0042,80396.4908,55804.8091,1.5364,1.3729,12.6497,12.0654,1.2338,2.4778,9.1463,13.6064,61.87,52.6285,1.158,1.3227,0.0602,0.1068,0.1565,0.1656,2.4825,2.2299,0.1844,0.331,84.856,53.849,4.8823,2.6411,19.5284,19.807,34.3397,41.0333,0.8634,0.9343,12.147340848,12.1529584497,12.147340848,12.1509894139,21.640237387,20.3646449914,21.8571642595,21.3499276686,1.70239208624,61.8606,63.0705,1026.6655,1052.3333,1167.6713,1222.2438,7586.95517924988,35219753.0808644,4556.80968242948,23011518.6459818,0.7331,-0.6277,95.9324,80.7351,1.0302034,0.9579983,0,2e-04,0,0.0025,0,0.0027,0.0012607800992718,5.89587109375531,7.893,28555.8354,118217.456472428
0.059,0,0.0195,355.0014,405.4884,0,3.23,3.96,1.59,0.33,0,16.22,0,0.74,0,1.31,28.47,26.84,10.83,6.5,7.53,3,1.99,1.21,0.3,0.12,8.95,0.12,0.25,0.08,0.64,11.55,52.35,2.26,9.65,0,1.16,1.86,0.93,0,0,19.07,0,0,0,0,7.44,0,56.51,13.02,1.34,3.05,2.32,1.07,0.14,0.04,7.96,0.06,0.37,0.04,0.71,11.83,44.46,5.13,21.48,1.31,0.95,0,0.02,2.74,1.66,2.77,1.71,2.79,1.75,2.56,1.54,2.8,1.78,2.8,1.91,2.8,1.86,2.65,1.59,1.19,1.6,1.19,1.78,1.19,1.54,1.19,1.64,1.19,1.44,1.19,1.49,1.19,1.67,1.19,1.73,137.2487,126.9128,1.5776,3.8416,25.5101,9.8771,152.4,152.4,9.1664,18.1954,72.3204,45.6496,0,0,0,0.0066,203525.5516,185585.1172,0,7e-04,0,7e-04,0,0.0066,0,0,0.0026,0,7e-04,0,0,0,0,0,100,0,0,0,0,0,66.7,0,31.52,0,0.01,0,1.76,2.1558,1.612,1.433,1.446,0.0408,7e-04,0.009,9e-04,153,143.282,69.8908064395425,60.6205651289859,53,60.0326,428.0596,416.1112,6.5397,6.3605,4.3193,4.2134,3.6677,3.5828,0.1349,0.1488,0.1903,0.21,719.378802332516,12.007720817933,6.27668665943627,-17.4886845973448,679.07104422235,11.4427631760983,5.88605473270821,-18.3606510716225,0,0,0,0.0052,198858.2535,181253.1504,1.244,1.5967,9.0338,12.0424,0.842,1.2981,21.4631,12.7961,45.692,55.9699,0.6874,1.1376,0.0329,0.0587,0.1147,0.1668,1.6752,2.2593,0.431,0.236,245.1742,77.261,1.4497,2.8998,25.1765,20.802,34.9673,26.2848,20.9804,15.3028,9.14167039453,9.18774380739,9.13276209312,9.07003375628,20.2005599641,19.1529165069,20.1766048579,19.4843218694,1.21510420409,916.0238,666.8434,496.7488,484.3438,1313.2416,1032.058,6731.12897812168,6834154.45063565,5270.35450850396,5281877.1844479,10,8.6701,238.7118,30.6536,4.776,3.6580018,0,3e-04,0,0.0045,0,0.0048,0.00178732131031807,1.55384326713392,2.2032,2887.5384,133812.021200964
0.011,0,0.0276,456.3365,510.7757,7.55,3.02,1.89,1.51,0.75,0,0,0,0,0,4.15,27.17,49.43,0,4.53,0.17,3.32,1.06,0.65,0.15,0.04,0.42,0,0.01,0,3.03,6.4,83.41,0,1.32,0,2.81,0.56,0.56,0,0,0,0,0,0,6.18,39.89,43.26,0,6.74,0.1,2.89,0.89,0.44,0.05,0.03,0.28,0,0.01,0,5.86,17.43,66.99,0,5.03,0,0.01,0,0,1.44,0.94,1.44,0.96,1.63,0.97,1.25,0.9,1.63,1,2.55,1.12,1.8,1.03,1.25,0.91,0.6,0.7,0.88,0.82,0.6,0.69,0.88,0.7,0.6,0.66,0.6,0.67,0.88,0.72,0.88,0.73,103.6206,145.612,1.3468,1.5575,3.3259,4.5545,152.4,146.5783,30.5591,26.7713,13.1684,15.4495,0,0,0,0.0024,937.1635,572.7943,0,0.0012,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66.23,0,20.45,13.32,0,0,0,1.8479,1.4927,1.8437,1.4413,0.1258,0,0.0168,0.0025,74,75.8263,116.161814218113,114.970174423082,31,32.0694,468.6203,463.5491,6.5496,6.4592,4.892,4.8432,4.4038,4.3669,0.2145,0.2574,0.29,0.2967,695.736220335849,13.3191618577359,7.31396744026415,-15.5,683.195653555258,12.7247158689531,6.86481405147355,-15.9330175586439,0,0,0,0.0024,937.1635,572.7943,1.244,1.4052,9.0338,12.2034,0.842,2.2678,21.4631,13.1006,45.692,53.4708,0.6874,1.364,0.0329,0.1329,0.1147,0.1761,1.6752,2.2615,0.431,0.3711,245.1742,44.0874,1.4497,0.886,39.9396,40.325,55.4717,55.7397,4.4377,6.0405,12.1205445645,12.1354013132,12.1157920486,12.1004180589,22.3780464503,20.3184909932,22.2055081603,21.6407824443,3.10323499395,345.8349,337.9323,1263.4639,1389.558,1731.853,1614.8853,118.191610858069,740605.929668356,-115.773249528848,12343.9458016249,6,6.8439,12.8308,12.7053,1.055,1.1271266,0,0,0,0.0036,0,0.0036,1.79291364103173e-05,0.112987475337117,0.2385,822.6153,289168.583161386
0.027,0,0.1113,319.727,359.4917,3.65,3.2,1.52,0.28,0.08,0.03,0.48,0,0,0,4.66,0.85,62.09,19.44,3.73,1.36,3.11,1.41,0.63,0.15,0.05,0.36,0,0.17,0,0.79,1.2,87.67,1.48,1.61,6.8,0.39,0.44,0.15,0.1,0.15,0.89,0,0,0,2.71,0.89,28.39,47.95,11.14,0.48,2.75,1.32,0.43,0.07,0.02,0.55,0.01,0.56,0.02,2.59,3.21,70.01,10.79,7.2,2.18,0.24,0.17,0,0.81,1.02,0.81,1.04,0.83,1.06,0.79,0.97,0.84,1.09,0.93,1.2,0.85,1.12,0.8,0.99,0.26,0.81,0.36,0.94,0.26,0.8,0.26,0.82,0.26,0.77,0.26,0.79,0.26,0.84,0.26,0.86,99.1785,105.5207,2.4229,2.5771,2.7734,3.748,152.4,152.4,31.6535,26.3772,21.2191,28.4606,0,0,0,0.0011,3394.7139,2271.0389,0,6e-04,0.1015,6e-04,0,0.0045,0,0.0029,0,0,6e-04,0,0,0,0,0,77.64,22.36,0,0,0,0,84.79,0,13.43,1.78,0,0,0,1.4746,1.5546,1.0338,1.4755,0.003,0,0.0073,4e-04,143,145.203,116.449145567331,162.548971770102,51.0541,50.4828,497.7148,503.0022,7.2909,7.3834,5.0469,5.0837,4.3875,4.4081,0.1624,0.2219,0.272,0.2572,816.593072747122,13.0970267589987,7.5277454702357,-15.5606799318472,804.914832626798,12.9967364267474,7.50883568297747,-15.2266710661198,0,0,0,0.0011,3394.7139,2271.0389,1.1813,1.6599,9.6703,12.781,2.7342,1.4841,17.7687,10.4477,47.9739,58.663,1.2198,1.2318,0.1638,0.0765,0.1426,0.1822,1.7872,2.42,0.5678,0.2049,191.4314,33.2114,1.2279,0.747,29.4811,43.6579,44.8113,73.8778,1.7689,4.5233,10.6873153038,10.7278237654,10.6858458008,10.6766834301,22.7999179763,21.696479786,22.8478465667,22.4151033383,3.01674649197,211.7417,395.3497,1141.1471,1555.4899,1591.3512,2152.7425,-2944.99181289809,770099.707383431,-11931.5384646138,-2559357.70651059,14.5142,13.9366,237.9512,241.5929,1.348,1.3614858,0.1015,6e-04,0,0.0039,0.1015,0.0045,5.54546041489912e-05,0.0496621602568157,9.8514,3592.836,660549.69168949
0.019,0,0.0024,359.4081,414.5155,1.28,2.25,1.87,0.69,0.17,0.16,2.19,0,0.36,0,0.55,1.25,82.29,0.58,6.35,17.23,4.14,1.59,0.71,0.22,0.5,21.36,0.41,0.52,0.21,1.07,13.41,27.85,1.77,9.02,0.16,2.72,2.45,0.32,0,0,13.93,0,3.28,0,1.66,2.33,29.56,3.83,39.78,3.8,9.5,4.6,1.8,0.42,0.05,15.56,0.21,1.48,0.11,1.21,8.52,10.94,3.79,37.99,0.46,2.96,0,0.1,1.23,1.26,1.3,1.29,1.36,1.31,1.08,1.17,1.38,1.34,1.39,1.42,1.38,1.36,1.11,1.22,1.03,3.32,1.2,3.6,0.81,3.26,1.18,3.38,0.81,3.08,0.81,3.23,1.18,3.41,1.18,3.48,145.7126,151.4474,1.9395,3.336,9.3645,13.8374,152.4,152.4,20.4293,14.6889,41.0655,54.931,0,0,0,0.0093,145353.6621,114329.5075,0,0,0,8e-04,0.0393,0.0054,0,0,0,0,8e-04,0,0,0,100,0,0,0,0,0,0,0,65.91,0,34.09,0,0,0,0,1.3986,1.789,1.6989,2.2114,0.0059,2e-04,0.0028,1e-04,88,86.3934,140.741780825078,45.7439616685947,59.4091,59.4006,459.5417,466.7429,6.9065,7.1056,4.6745,4.7133,4.0188,4.0108,0.2262,0.0877,0.2636,0.1995,625.293486544721,11.1922313900014,5.70767805190348,-19.0741263795641,653.008492999174,10.660334365199,5.1308966355975,-20.1294963213876,0,0,0,0.007,140312.8802,110865.7567,1.742,1.5717,13.3993,11.9058,1.4099,1.2157,8.8143,13.1415,60.7953,55.6284,1.2773,1.0755,0.0712,0.0581,0.1917,0.1653,2.5443,2.247,0.1498,0.246,0.0292,83.8948,0.6415,0.918,26.2245,12.7526,36.376,16.1277,6.7676,3.9231,9.11088412177,9.1538023117,9.08733749078,9.08873418027,20.5335874941,19.4618717242,20.8356416749,19.9935139537,0.932382123228,270.8895,189.0084,875.6949,384.7285,1190.9298,568.2791,38617.0904838868,1576402.00792426,26026.2541689264,982577.553608804,2.8456,8.7642,21.566,20.233,3.181,3.0252198,0,8e-04,0,0.0023,0,0.0031,0.0288499946723974,0.540519458599211,25.4376,1294.4637,7459.16116266367
0.004,0,0.0092,385.2564,415.9423,2.3,0.73,0.53,0.05,0.01,0,21.09,1.48,13.49,2.25,0.49,1.96,0,51.7,3.92,8.95,1.48,0.64,0.16,0.02,0.03,21.64,3.46,15.07,1.7,0.83,1.62,0.15,40.12,4.11,4.26,0.54,0.48,0.13,0,0,44,1.27,26.36,2.22,0.51,5.66,0,13.46,1.12,1.31,2.18,0.91,0.27,0.05,0.01,14.52,2.41,14.48,0.89,0.41,1.5,0.11,47.28,13.68,0.35,0.06,0,0,0.25,0.36,0.25,0.37,0.25,0.37,0.25,0.35,0.25,0.38,0.27,0.41,0.26,0.41,0.25,0.36,0.26,0.56,0.26,0.63,0.26,0.55,0.26,0.57,0.26,0.52,0.26,0.54,0.26,0.58,0.26,0.62,50.4122,92.9513,27.0355,14.5676,8.3426,9.2395,151.8365,151.5389,34.6763,24.6388,30.4876,39.7078,0,0,0,0.0031,13946.207,10731.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,81.59,18.4,0,0,0,48.8,0.74,13.26,27.01,7.69,0,2.49,0.4526,0.7804,0.8768,0.8331,0.0012,0,0.0024,1e-04,191,190.2058,0.308253115832352,0.350064987543528,57,55.4576,364.1512,372.6656,5.9506,6.0655,3.5878,3.6941,2.895,2.9984,0.0041,0.0066,0.158,0.1857,684.976623756019,10.0470509463171,3.77808109591582,-21.8086674522918,698.7858613329,9.98037679291093,3.92789432074363,-21.3009802471925,0,0,0,0.0039,14711.3681,10696.3242,1.0045,1.698,12.2626,12.7678,8.8921,4.1064,6.6003,9.912,55.0035,56.8917,2.979,2.1771,0.8585,0.2758,0.5427,0.2893,2.0376,2.1825,1.0574,0.3897,0.1283,27.7713,11.8089,36.3752,0.6301,0.5044,0.4931,0.4187,0.0274,0.0276,9.89371074182,9.90522165992,9.85664919031,9.95151447276035,19.0937963487,18.5292147418,19.3207343272,19.0937963487,1.47253675027966,1.5093,2.2469,2.5156,1.9926,20.1252,19.9502,14724.4911389573,1524444.1826105,8289.44475270718,847662.395639996,13.9742,14.29,20.7306,28.6322,0.304,1.7708467,0,0,0,8e-04,0,8e-04,4.02691348045549e-06,2.09741310049456e-05,25.2315,2555.1036,0
0.048,0,0.0253,316.9724,371.44,0.01,4.15,3.64,1.34,0.07,0.25,0.62,0,0.15,0,1.85,3.4,55.63,1.79,27.09,5.85,2.08,1.19,0.38,0.04,0.14,2.74,0.13,1.44,0.06,0.72,17.51,56.17,0.95,10.6,0,8.4,1.19,0.3,0,0,1.09,0,0,0,1.98,0,33.99,6.32,46.74,1.07,2.04,1.17,0.34,0.02,0.05,3.35,0.08,1.26,0.06,0.84,12.86,50.77,2.89,23.2,0.01,2.06,0,0.06,2.16,0.73,2.19,0.75,2.24,0.75,1.73,0.7,2.26,0.77,2.38,0.81,2.28,0.79,1.78,0.72,0.88,0.71,0.93,0.77,0.88,0.69,0.88,0.71,0.88,0.66,0.88,0.68,0.88,0.73,0.88,0.75,63.9671,134.8925,1.4309,1.8669,20.4158,11.7031,152.4,152.4,12.0375,18.725,61.5497,42.2926,0,0,0,0.0084,7380.4389,3100.5403,0,0,0,0,0,8e-04,0,0,0,0,8e-04,0,0,0,0,0,100,0,0,0,0,0,65.75,0,34.25,0,0,0,0,1.9117,1.2557,1.6367,1.2009,0.0064,0,0.006,5e-04,91,92.0587,69.2987028223994,79.8411394006061,45,47.6451,441.7926,420.3389,6.54,6.2927,4.5099,4.2745,3.9133,3.6816,0.1398,0.1897,0.2343,0.2572,691.814923941985,12.2887654869849,6.50800891917203,-17.1388344552877,690.992097854398,11.9104634676488,6.26543268954456,-17.5612237377037,0,0,0,0.0077,6246.4406,2854.8407,1.244,1.5702,9.0338,11.8926,0.842,1.2139,21.4631,13.1798,45.692,55.5826,0.6874,1.0737,0.0329,0.058,0.1147,0.1651,1.6752,2.2443,0.431,0.2469,245.1742,84.638,1.4497,0.9204,21.4319,22.81,41.0779,43.2247,6.5487,6.3976,10.98219486,11.0265507187,10.9891388232,10.9891388232,21.9749078716,20.6250891575,22.4492299083,21.9455809533,1.33952915346,437.4958,422.163,1138.0285,1015.7317,1348.9107,1423.0806,12238.9429270317,1791615.88767338,7143.51178354177,1047530.66897478,4.5751,7.2674,210.483,210.6478,1.006,1.6066637,0,0,0,8e-04,0,8e-04,0.00563758857322232,1.04433735437834,9.3699,1305.2718,157546.069605476
0.023,0,0.0061,380.4284,415.1069,5.43,5.67,3.55,1.14,0,0,13.22,1.76,2.73,0.61,0.37,18.86,13.22,17.63,15.8,7.44,3.58,1.64,1.06,0.28,0.09,16.44,0.54,1.01,0.34,1.33,14.32,32.82,4.82,14.31,7.57,5.41,2.94,0.46,0,0,7.57,0.31,0.46,0.31,0.31,26.28,14.37,10.51,23.49,1.59,3.8,2.21,1.08,0.16,0.02,12.44,0.21,0.86,0.18,1.34,14.34,17.79,9.02,34.97,0,0.51,0,0.01,1.98,1.42,2.01,1.46,2.05,1.51,1.97,1.32,2.07,1.54,2.22,1.71,2.22,1.65,1.98,1.36,1.5,1.55,1.66,1.8,1.5,1.5,1.58,1.6,1.5,1.41,1.5,1.45,1.58,1.65,1.66,1.74,56.75,127.2805,14.0213,4.4899,26.6508,13.8139,152.4,152.4,4.8384,11.7791,85.8493,62.433,0,0,0,0.0055,189381.1307,174591.0438,0,0.0013,0,9e-04,0,0.0107,0,0,0.0125,0,9e-04,0,0,0,37.55,0,62.45,0,0,0,0,0,62,0,36.61,0,0.01,0,1.38,2.2639,1.5895,2.5533,1.4529,0.0136,5e-04,0.0069,6e-04,127,128.8202,22.3347417794286,45.3682865080458,70,65.7658,403.9995,409.4669,6.1869,6.2672,4.1345,4.1639,3.5307,3.5458,0.0418,0.1006,0.1204,0.1916,685.085602755102,11.0263062021633,5.15585704938775,-19.2000007629388,678.610126237093,11.0346356575831,5.42833258996221,-18.9186815268739,0,0,0,0.0038,188958.5117,174419.6833,1.3786,1.5626,10.2134,11.8145,0.9955,1.2576,18.0453,13.452,49.773,55.1746,0.8468,1.105,0.0433,0.0568,0.1355,0.1629,1.91,2.2277,0.3551,0.2507,178.935,90.065,1.2313,2.7903,9.0522,13.1165,9.0522,13.8877,12.5339,11.2858,8.60311349107,8.70515562579,8.58213177276,8.58909928858,18.971263229,18.3869696292,19.1177432152,18.7959598149,1.09785593924,555.2176,486.9203,164.6936,316.3939,399.5062,599.7445,4430.48704232285,4489936.51511525,3548.44295140647,3406242.19583042,8,9.7763,18.2223,22.9971,2.833,3.0235362,0,9e-04,0,0.0038,0,0.0047,0.000462369956142887,0.536860405043108,2.205,2346.6006,57684.4425082744
0.182,0,0.0896,286.4646,324.9734,1.2,9.46,12.69,14.41,5.3,0.03,8.95,0.02,0.27,0.21,0.13,22.87,11.82,2.84,9.8,3.96,2.3,2.39,1.45,0.38,0.09,2.97,0.02,0.22,0.06,0.1,4.7,76.45,0.78,4.13,7.21,4.48,6.02,10.78,9.31,0,20.94,0,0.35,0.07,0.21,7.35,4.2,15.34,13.73,1.6,2.07,2.35,1.12,0.28,0.05,4.71,0.02,0.43,0.06,0.18,5.89,69.43,2.81,8.98,1.29,0.42,0,0,17.05,2.06,17.67,2.11,18.11,2.15,14.66,1.95,18.23,2.18,19.15,2.26,18.54,2.21,16.04,2.01,17.09,1.8,17.99,1.92,16.72,1.76,17.73,1.83,16.6,1.66,16.61,1.72,17.92,1.85,17.96,1.88,117.3,92.9553,10.23,4.845,3.51,3.5817,152.4,152.4,27.06,27.51,28.85,27.9002,0,0,0,0.003,23398.0104,17874.499,0,0,0.0814,0.0012,0.2443,0.01,0.0024,0,0.0071,0,6e-04,0,0,0,28.15,0,71.85,0,0,0,0,0,82.77,0,17.23,0,0,0,0,4.7417,1.7928,4.7285,1.721,0.0073,0,0.0104,5e-04,134.1511,132.8353,26.5237623275192,107.694227726567,55,49.8536,431.7555,439.5755,6.6726,6.5544,4.3234,4.4618,3.635,3.8473,0.0977,0.2041,0.24,0.2473,764.624745203371,12.4588535408575,7.09914327561011,-16.5215171212899,746.247448574715,12.4208392076313,6.92194595558141,-16.5358346906935,0,0,0,0.0024,23126.663,17685.4915,1.3812,1.6561,10.2364,12.6462,0.9985,1.312,17.9785,10.9962,49.8527,58.1899,0.8499,1.1755,0.0435,0.0646,0.1359,0.1784,1.9146,2.3944,0.3536,0.1983,177.6403,42.3179,1.2271,0.7809,15.8495,34.109,16.3616,56.6619,2.3996,12.0947,10.701060347,10.7238487078,10.7023886994,10.6784582252,22.2510559509,21.1252214989,22.5222934139,22.0292656654,3.08327331046,119.9516,706.224,461.4816,1330.6904,620.6101,1830.2685,30468.6308768012,6759742.44591989,26854.2370295472,4549588.62484226,11.7359,9.8165,241.5866,211.356,7.7650026,2.837524,0,3e-04,0.0814,0.0039,0.0814,0.0042,0.000821447111985555,0.471223045340158,12.2805,3295.6749,512353.488909966
